Iteración,1,2,3,4,5,6,7,8,9,10
7485,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7486,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7487,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7488,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7489,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7490,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7491,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7492,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7493,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7494,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7495,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7496,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7497,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7498,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7499,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7500,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7501,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7502,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7503,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7504,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7505,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7506,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7507,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7508,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7509,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7510,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7511,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7512,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7513,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7514,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7515,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7516,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7517,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7518,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7519,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7520,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7521,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7522,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7523,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7524,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7525,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7526,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7527,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7528,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7529,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7530,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7531,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7532,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7533,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7534,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7535,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7536,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7537,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7538,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7539,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7540,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7541,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7542,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7543,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7544,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7545,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7546,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7547,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7548,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7549,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7550,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7551,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7552,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7553,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7554,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7555,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7556,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7557,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7558,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7559,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7560,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7561,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7562,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7563,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7564,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7565,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7566,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7567,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7568,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7569,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7570,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7571,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7572,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7573,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7574,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7575,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7576,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7577,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7578,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7579,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7580,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7581,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7582,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7583,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7584,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7585,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7586,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7587,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7588,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7589,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7590,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7591,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7592,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7593,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7594,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7595,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7596,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7597,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7598,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7599,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7600,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7601,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7602,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7603,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7604,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7605,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7606,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7607,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7608,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7609,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7610,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7611,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7612,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7613,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7614,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7615,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7616,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7617,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7618,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7619,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7620,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7621,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7622,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7623,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7624,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7625,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7626,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7627,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7628,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7629,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7630,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7631,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7632,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7633,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7634,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7635,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7636,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7637,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7638,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7639,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7640,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7641,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7642,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7643,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7644,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7645,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7646,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7647,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7648,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7649,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7650,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7651,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7652,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
